time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
56000,srv-c,tB_quiet,2,0,0,108.0,108.0,34
57000,srv-a,tA_noisy,7,23,0,121.0,135.0,35
57000,srv-a,tB_quiet,8,0,0,126.0,134.0,35
57000,srv-b,tA_noisy,7,20,0,126.0,132.0,33
57000,srv-b,tB_quiet,6,0,0,121.0,145.0,33
57000,srv-c,tA_noisy,6,19,0,114.0,134.0,35
57000,srv-c,tB_quiet,3,0,0,112.0,112.0,35
58000,srv-a,tA_noisy,7,23,0,112.0,137.0,35
58000,srv-a,tB_quiet,5,0,0,112.0,138.0,35
58000,srv-b,tA_noisy,6,34,0,127.0,138.0,34
58000,srv-b,tB_quiet,5,0,0,122.0,135.0,34
58000,srv-c,tA_noisy,7,35,0,124.0,138.0,35
58000,srv-c,tB_quiet,8,0,0,114.0,131.0,35
59000,srv-a,tA_noisy,7,34,0,120.0,139.0,36
59000,srv-a,tB_quiet,8,0,0,118.0,139.0,36
59000,srv-b,tA_noisy,7,34,0,133.0,139.0,34
59000,srv-b,tB_quiet,10,0,0,120.0,148.0,34
59000,srv-c,tA_noisy,7,33,0,121.0,138.0,35
59000,srv-c,tB_quiet,2,0,0,105.0,138.0,35
60000,srv-a,tA_noisy,7,30,0,129.0,139.0,36
60000,srv-a,tB_quiet,4,0,0,118.0,127.0,36
60000,srv-b,tA_noisy,7,30,0,125.0,138.0,35
60000,srv-b,tB_quiet,5,2,0,123.0,139.0,35
60000,srv-c,tA_noisy,6,29,0,124.0,126.0,36
60000,srv-c,tB_quiet,8,0,0,112.0,138.0,36
